ID,Frequency (GHz),W1 (mm),L1 (mm),D1 (mm),W2 (mm),L2 (mm),S1,S2
335,3.1523,2.7193,12.049,1.2142,2.1952,18.1678,44.322227,378.44568
336,1.7287,4.2564,4.0679,0.3141,3.0359,5.6794,49.271984,339.28256
337,3.5992,1.0491,1.0578,0.627,3.0185,12.9248,39.660515,156.97209
338,2.5968,2.2521,1.3965,1.1117,4.0374,13.299,73.93318,398.41455
339,2.176,0.9885,0.8652,1.3413,1.4128,8.2992,8.220131,-28.426088
340,4.79,1.3952,6.9114,1.0733,0.6387,14.7598,29.988796,221.74275
341,3.8713,1.4825,16.4519,1.6227,4.8753,2.0305,142.18507,1216.487
342,3.5791,0.4876,11.706,1.2719,4.7572,8.8764,131.32866,1046.2853
343,1.8565,1.3869,1.5065,1.0784,0.485,5.851,76.472305,404.70923
344,3.7503,4.9441,1.7297,1.208,4.0235,10.2023,75.41958,437.1433
345,0.7487,1.7937,16.7695,0.6817,3.8832,15.8077,94.390076,811.8499
346,1.32,4.387,15.8043,1.7088,1.2621,8.8256,24.220324,310.62503
347,3.0925,3.7883,15.9425,1.9003,1.0878,9.5928,24.144844,311.2086
348,2.7712,0.5063,10.9919,0.7972,0.8051,5.3475,-3.4834352,12.589238
349,1.655,1.6087,13.6446,0.7544,4.7927,6.7925,129.9738,1073.5802
350,2.7876,0.2976,18.4669,0.2948,0.7392,16.8422,52.313133,511.44058
351,4.2259,4.2956,3.2116,0.3944,1.1587,16.2282,9.879669,11.937219
352,1.5645,3.4852,17.6644,0.3675,1.7365,13.3357,37.961205,430.21814
353,1.1835,1.913,5.9654,1.0968,0.6694,16.0547,30.961445,208.5384
354,1.9613,2.4711,19.8721,0.5286,2.5476,3.8349,51.75605,567.1796
355,4.1688,0.7461,2.4694,0.9161,4.4945,5.6349,103.58621,682.31476
356,0.8008,2.3233,6.2301,1.8682,3.9416,15.5556,88.237976,609.4849
357,1.0559,0.7027,10.9838,0.4747,4.6178,10.7161,118.15576,938.31744
358,1.8625,4.4994,2.6627,1.5617,4.835,10.8921,106.463776,673.084
359,3.9137,0.222,13.8769,1.876,0.496,2.0538,-4.9642854,17.232418
360,2.3325,1.2719,5.5231,0.8803,0.8295,17.3855,30.647575,190.12036
361,4.5964,2.1855,16.6744,0.1365,4.6671,4.87,122.49576,1065.33
362,4.5816,1.2574,6.4647,0.5038,2.1013,3.5706,20.785452,161.03694
363,2.3875,4.674,19.8648,1.3064,1.5614,19.5197,51.428772,517.1493
364,3.2964,0.7475,5.3361,1.5976,1.7348,6.3613,20.957607,164.49126
365,3.9057,4.3656,4.4383,0.5326,1.9913,9.3369,15.360502,97.64375
366,1.266,3.266,12.9388,1.0061,0.984,7.6583,8.536123,158.128
367,2.2128,4.4063,2.1336,0.3414,0.9906,2.1353,28.324722,96.49031
368,2.193,2.1878,12.5123,1.6594,2.9641,6.8862,75.72462,671.74445
369,4.4743,2.8254,10.0178,1.8731,4.9904,8.8882,137.84903,1059.5039
370,4.5931,2.7918,17.2321,0.4552,3.2603,14.881,74.24518,674.1683
371,2.2459,1.4616,19.7636,0.6618,1.0264,19.6362,58.79444,569.3808
372,2.804,1.8775,6.7732,0.9544,0.3994,18.5503,49.341717,341.86572
373,3.5124,4.4392,7.4388,0.4851,4.6132,13.0403,103.535736,751.0289
374,2.502,3.8954,2.6007,0.3574,4.8712,2.0147,104.010025,676.1281
375,4.6065,0.547,13.1867,0.1317,0.367,16.837,58.959587,494.54242
376,2.7173,3.7667,6.0515,1.2527,4.029,9.7726,93.937004,679.5142
377,0.9766,4.3865,13.6864,0.6166,1.7541,12.0616,31.033384,342.34686
378,3.3867,1.8781,12.8233,1.1162,1.0663,17.0904,39.69252,364.89856
379,4.6678,4.1614,1.3486,1.4566,3.2963,14.3221,47.19664,189.08379
380,3.8724,0.6805,7.4461,1.4048,3.1309,7.1594,75.10341,591.96265
381,3.1627,4.7104,11.1646,0.1172,0.5649,9.9238,6.959435,104.460236
382,0.6819,4.6288,4.0026,1.9968,4.6211,0.9822,110.88217,759.4099
383,4.2551,3.5829,10.4906,1.673,4.4777,1.1974,118.94229,947.68506
384,1.3432,1.0832,19.8523,1.2891,0.5204,7.6771,15.132904,251.64471
385,4.3257,4.3952,14.8146,1.3852,3.9334,16.9765,92.51167,756.1973
386,3.2873,4.4487,9.4622,1.0727,3.027,10.2653,65.50742,540.9254
387,3.0396,3.5107,13.9173,0.6216,2.8111,17.7333,56.244827,483.69916
388,4.0977,4.4435,2.34,1.8887,2.7916,6.413,51.63562,317.76776
389,3.6648,2.4227,11.4042,0.2649,3.8488,13.4117,86.860504,706.00543
390,4.9429,4.3811,19.4303,1.2616,2.7438,7.7928,66.04386,661.9476
391,3.8602,4.5922,8.924,0.6435,0.5262,19.7094,52.023945,375.50836
392,4.6583,2.9069,15.8998,1.5773,3.9251,14.0272,102.16017,864.4438
393,1.0846,3.144,17.9658,0.4834,2.4816,13.4066,54.760094,547.4211
394,3.6513,0.7816,5.2103,1.6065,2.0317,15.6654,26.412987,156.28517
395,4.0497,4.8895,18.4921,1.2759,1.2882,4.8513,15.640369,263.27536
396,1.5766,4.4406,6.3058,1.4043,4.7322,4.1609,118.48976,866.6688
397,3.7636,1.6941,10.4172,1.9758,4.0816,10.8067,110.82683,874.86365
398,3.6463,1.6144,4.287,1.1881,2.351,3.1636,34.814056,229.95578
399,3.0968,4.6973,8.5728,0.9728,2.8793,1.8144,52.714584,441.92197
400,2.6808,3.043,3.2219,0.5111,0.3484,18.8162,36.41542,210.25008
401,2.0706,4.9012,11.39,0.6698,2.5074,15.4698,44.26861,381.92303
402,2.0232,3.9171,5.7556,1.2792,3.1906,17.7977,48.073685,281.06793
403,3.0177,0.851,7.8199,0.1572,0.7124,9.3553,5.4672437,48.29957
404,1.1938,0.863,8.6988,1.3034,2.1228,8.403,39.436043,356.214
405,4.7038,3.1032,2.2724,1.3228,1.2458,6.3245,6.0445495,-14.060657
406,4.0698,1.8234,5.5686,1.2374,4.8302,1.9121,121.408516,864.42804
407,0.5169,4.3514,16.4513,1.4297,1.4222,11.0525,31.479027,372.00333
408,4.8676,1.2888,16.7834,0.377,4.0144,11.9238,101.40947,886.89453
409,3.5555,1.0744,2.7607,1.7247,4.6497,2.6387,115.99837,770.3266
410,4.5441,0.9893,14.1097,1.0487,3.3574,6.6947,85.42905,760.64935
411,1.4913,4.8206,13.7179,1.6269,1.0043,2.8597,1.4565868,103.47014
412,3.5828,4.3499,16.0602,1.6212,0.231,12.8491,37.391632,384.49377
413,2.5572,2.6329,4.1487,1.3676,1.7919,15.7186,15.243046,57.857395
414,1.5872,4.3322,19.8736,0.2437,1.9384,14.6373,45.16194,498.54178
415,4.3052,1.9355,4.4121,0.8153,3.3636,12.1323,63.382698,422.43402
416,4.5621,1.0896,16.245,0.1218,0.9132,5.694,1.8299067,118.85903
417,2.8329,4.7042,16.3106,1.5199,4.8454,9.369,133.8629,1121.8508
418,3.0105,0.7386,8.4097,0.4519,3.3058,15.4531,63.635483,482.4425
419,4.5137,3.8781,12.6532,1.3586,2.0236,17.1443,41.771507,372.61316
420,3.2012,4.1365,9.2557,1.5315,2.1146,18.1266,36.288727,278.4333
421,4.3522,3.7487,6.2028,1.722,1.0684,0.9195,3.4749892,-6.9139013
422,2.3298,0.3464,11.0162,1.1955,0.1875,0.8841,24.778435,197.38383
423,1.265,4.0762,17.6672,0.8456,0.1863,7.4822,9.405388,171.06863
424,1.0145,2.5368,14.7563,0.3604,4.9024,4.4217,130.80803,1100.8651
425,3.5838,4.7467,8.9048,1.0272,4.1988,14.0637,95.84758,717.3726
426,4.2865,3.4755,2.9329,0.9267,4.4113,7.1563,96.11127,634.64276
427,4.4012,4.479,2.9227,0.2077,4.7652,14.7404,86.177536,505.01788
428,2.1062,1.8628,14.4402,1.9211,0.9221,17.089,45.487343,425.0716
429,3.4598,2.9419,8.4494,0.2317,3.8556,18.2552,69.53972,495.90088
430,3.8834,3.9419,5.3068,0.7557,1.2361,6.1231,0.018710732,-8.074064
431,2.39,2.9383,12.0904,1.0816,2.8607,17.0732,57.87668,475.73492
432,1.2888,1.1585,12.1821,1.7606,3.0607,0.8732,76.36488,670.53485
433,2.3635,0.4904,16.6111,1.7257,4.399,8.7693,127.674576,1090.3518
434,2.8377,0.1562,17.9198,1.5985,1.5086,14.7399,43.51475,464.3424
435,0.9154,2.1863,3.4429,0.9886,3.4051,3.6346,69.2527,465.2691
436,3.2108,4.9668,1.4416,1.3202,3.0132,13.2456,39.739464,153.27956
437,2.3372,3.4522,13.6359,1.025,0.3423,5.4356,-1.7424426,48.20403
438,4.5812,1.7341,1.0232,0.5205,0.8309,5.9245,48.12941,235.89436
439,4.2289,1.8587,10.7446,0.7638,2.9636,12.3822,62.97347,533.29224
440,4.4313,0.9852,12.7913,1.3277,2.7405,12.6069,63.240524,561.2596
441,4.4352,0.3503,5.5328,1.7478,2.3365,12.176,43.32009,315.4075
442,4.7875,0.8083,18.262,1.3347,3.9771,13.0328,107.078,938.61053
443,4.0949,0.4367,19.7082,1.5127,2.693,6.8444,69.04688,694.42126
444,2.4979,0.8802,12.4462,0.2049,4.1263,0.521,99.79059,839.4167
445,2.3757,4.5744,9.1375,1.9986,2.4425,2.7163,50.510746,443.4541
446,2.4797,0.1569,15.021,1.7803,0.8781,13.0605,32.176064,348.11127
447,3.6586,2.3558,14.1898,0.4784,2.9865,7.5581,66.21211,616.6859
448,1.2591,3.0288,15.1156,0.4845,2.9898,9.4925,67.07793,626.2598
449,2.6266,1.006,19.5499,1.9025,4.3258,2.9722,127.73781,1152.7228
450,3.1169,2.1422,13.6258,0.9434,0.1868,18.7701,76.78465,628.93866
451,3.281,2.7654,16.898,0.867,2.085,19.099,51.530407,483.58115
452,3.7662,0.9819,6.5538,1.9641,2.3801,4.6616,51.659367,409.156
453,4.4098,1.6638,7.3175,1.8774,0.4734,1.4774,20.405165,123.65735
454,1.749,0.6217,17.8539,1.3877,0.2636,13.3808,47.209282,460.12576
455,3.7509,1.2408,19.7278,1.7043,1.4592,0.5823,15.254257,265.19165
456,4.7906,3.2769,3.7513,1.5733,3.9715,5.1689,91.43298,626.3528
457,1.2798,4.3886,12.2329,0.3496,2.6129,10.3647,49.552742,458.10974
458,1.2087,3.2541,13.8893,1.8516,4.4048,18.0769,108.554474,850.16254
459,3.7233,3.9255,6.1617,0.9549,0.5731,17.595,34.115643,226.09789
460,4.2026,3.198,15.0942,1.2059,0.7131,4.0377,-1.9938507,78.68866
461,3.2576,0.7782,11.3215,0.4887,1.4157,14.6839,27.681992,279.62354
462,4.7596,0.919,18.6578,1.7842,4.9533,7.2791,146.4384,1254.2998
463,1.75,2.864,13.0643,1.4264,0.9445,1.8812,-3.2701416,43.050312
464,1.2695,3.1413,6.3527,1.0382,4.7491,10.3891,115.77987,830.3941
465,4.3657,2.7301,15.3574,1.3983,4.6442,16.4764,118.550735,957.22174
466,4.748,4.3105,12.9036,0.7068,4.412,2.9281,112.36123,941.16864
467,1.6477,3.9946,17.7731,0.3519,2.9654,2.9366,62.610146,637.54755
468,4.921,0.9218,6.3056,0.7138,4.4745,17.1258,93.802704,635.4676
469,0.9683,2.6104,15.3842,1.6313,3.6203,10.7598,97.740295,847.9942
470,1.8551,1.0126,9.3753,1.2924,3.4572,5.2194,87.8761,714.0638
471,0.6023,4.1465,10.5984,0.4104,4.6447,3.0029,115.175186,923.0821
472,2.4454,4.7352,13.0426,0.4836,0.9067,17.2716,38.053513,356.40387
473,4.4492,2.5929,13.2783,1.1353,1.5458,11.3182,28.609072,319.76862
474,2.9467,3.5764,9.2812,0.7431,2.4385,3.5486,39.19171,359.46698
475,4.6461,1.3838,14.9675,0.3899,1.052,12.4143,24.264439,290.55463
476,3.358,2.4014,10.8658,0.6396,3.5572,19.8146,67.87572,507.75607
477,4.4955,1.3759,7.0422,0.1394,4.44,3.3779,104.24461,777.4869
478,3.2157,3.7646,10.4293,0.1845,4.133,9.0211,96.673744,779.243
479,1.3087,3.1724,5.2105,0.2716,1.5294,4.5001,3.2052321,-0.87748444
480,1.7228,0.9913,6.9106,1.7153,1.6098,2.4184,13.98983,105.42325
481,3.879,3.0957,15.6064,1.3666,1.0205,8.7397,17.736128,256.71124
482,2.8612,4.5629,15.9134,1.2553,3.1856,3.9153,78.24014,738.116
483,4.9639,1.4935,0.7121,1.9822,2.0967,11.337,23.318058,47.668644
484,2.3581,1.7352,9.1562,0.5416,3.7376,15.88,77.94745,591.39746
485,4.4882,4.9638,5.139,0.8992,1.8063,7.0473,14.757624,112.436966
486,1.2602,4.3183,16.7763,0.7842,3.5922,7.964,89.8233,816.80884
487,4.7271,2.3381,13.4764,0.4903,1.5625,19.3616,42.077766,382.7818
488,4.4941,1.5194,0.5254,1.5629,0.3259,1.0373,151.2379,692.2644
489,2.3288,1.7582,2.4407,0.5341,3.8449,2.0286,76.60258,483.6668
490,0.7033,1.3947,6.831,0.6215,1.2357,12.3049,10.990213,103.97271
491,2.9634,0.4719,15.7306,1.6476,3.5106,15.343,89.11078,763.0677
492,1.9061,0.4656,11.9661,0.1722,1.9934,11.3512,31.288164,325.14282
493,0.9781,2.3411,1.7708,0.4083,2.8264,3.1074,38.61165,200.78731
494,1.1131,4.1473,2.9116,0.8058,3.2045,9.0434,54.64677,341.5348
495,0.9269,4.3628,6.2695,0.4707,4.6706,4.3543,108.73782,797.1098
496,2.0369,0.9816,2.7382,1.3556,2.4661,12.5674,34.51812,177.4344
497,3.9899,3.0568,5.0514,1.3098,3.3948,1.8149,71.26244,506.64722
498,0.5033,3.213,5.3636,0.9249,1.4812,7.4117,4.780791,42.919575
499,4.6002,2.7987,9.6804,1.4599,0.3522,19.1321,66.52901,495.57736
500,0.7186,0.8351,14.4855,1.2488,1.0167,9.0139,17.02431,239.76756
501,1.8719,3.9979,2.4233,0.9349,4.5709,16.8809,79.216446,420.06885
502,4.6406,3.615,2.36,1.4473,2.1884,12.642,21.648006,66.60828
503,2.4135,3.6189,7.2416,0.8131,1.0393,12.3532,10.519739,104.14752
504,4.5692,1.006,14.2428,0.3967,2.9606,6.3154,64.25707,606.2248
505,1.8232,2.0721,7.1258,1.3325,2.5668,14.272,45.181793,339.32806
506,1.6064,3.2399,8.3931,1.8852,3.1183,10.5518,75.64662,599.9266
507,0.9374,2.268,7.1008,1.0743,4.1629,5.1051,103.987564,784.27026
508,2.5776,4.1493,9.7775,0.9474,4.8482,14.287,117.91027,885.03265
509,3.2528,1.5268,6.7737,1.1705,4.9924,9.0934,129.04686,937.2586
510,0.5785,1.4285,13.31,1.2078,0.6905,9.3717,12.878632,181.69206
511,3.6277,4.3301,5.829,0.379,1.5978,19.7106,19.452635,92.45824
512,4.7493,1.91,16.5808,1.6419,0.2917,19.8102,84.059555,710.0839
513,3.5417,1.7822,19.8321,0.1037,2.26,11.1272,47.425747,514.9858
514,1.8768,4.5736,7.6105,1.7056,3.0243,17.0581,53.311134,369.9481
515,2.4715,2.1171,18.1401,0.8766,0.3995,5.9062,2.712908,126.772156
516,3.8741,1.2037,12.9009,1.5524,4.6028,17.708,114.67361,886.7517
517,0.5553,3.4041,7.7434,1.2103,4.0431,12.6905,95.453514,710.5313
518,2.5983,2.5703,17.4545,0.604,4.6747,19.1865,111.724075,914.77814
519,4.1629,2.9256,15.4178,1.0,1.9198,5.2593,32.518143,370.7121
520,1.4411,4.289,3.8764,0.1485,2.9889,0.7674,40.333893,246.82625
521,4.0833,0.142,1.2459,0.5742,0.5654,18.7731,32.5141,134.80208
522,3.6825,2.9298,19.3268,1.7744,0.1977,7.2812,13.236649,220.64058
523,4.3659,2.3652,8.2748,0.2904,2.9374,12.0748,53.474594,430.56824
524,3.324,4.887,5.0433,0.2884,0.177,9.6172,30.399782,223.05785
525,1.663,4.3319,12.8364,1.3143,0.9863,9.7633,15.459728,217.90504
526,2.0189,1.5459,13.9314,0.1214,2.3527,6.5037,39.633293,415.29926
527,1.3626,2.7924,8.9526,1.9607,3.6221,0.9705,92.81258,735.67267
528,3.9827,0.1092,5.3966,1.9966,2.9568,4.7808,72.718155,533.21857
529,0.7068,3.2134,13.3613,0.2893,0.5376,15.0914,38.35605,360.61945
530,1.8683,0.5111,9.4512,1.7357,3.8344,14.3358,96.036285,737.4993
531,2.0282,2.6878,4.8512,0.1852,4.5786,13.0324,95.68027,646.82135
532,1.8485,2.5655,8.3011,0.4688,4.5468,14.095,105.29524,779.8853
533,3.1996,3.8522,10.7167,1.7561,2.0351,9.0558,41.70533,391.20935
534,1.9092,4.4087,5.215,1.2862,3.066,2.072,58.5221,422.45575
535,4.6799,0.6545,12.3748,0.667,4.7046,6.9867,125.95992,1023.47656
536,4.3825,4.8674,7.4564,1.6891,0.3401,7.6423,6.441941,67.04812
537,1.1707,3.6911,10.4911,1.0226,4.0523,16.5253,89.992165,688.0346
538,2.9467,1.9259,8.5116,1.269,1.4259,9.8401,15.625589,174.61461
539,4.4028,1.8605,11.7423,0.4552,4.8279,7.1345,125.99225,1011.64056
540,1.6755,3.1172,4.7755,1.3693,0.1918,11.6588,26.630985,189.56657
541,4.2996,1.2301,10.8219,1.0954,2.5265,3.4834,50.333656,465.77725
542,2.8888,2.2863,8.7649,0.7907,4.927,8.9153,126.572174,959.34796
543,2.6498,0.9212,13.3637,1.2083,3.1044,16.1563,69.63928,588.3434
544,3.3833,3.9754,14.4843,1.9323,4.1787,8.9881,115.8708,973.2362
545,3.3129,1.9984,14.8814,1.0727,2.5057,17.6761,54.833775,490.3163
546,2.8374,1.0155,6.1381,0.6735,1.8262,1.9573,10.4963455,52.991314
547,2.5614,2.8174,6.0382,0.7118,2.1188,17.0494,23.44371,141.24937
548,3.2774,2.7828,14.9081,0.2178,2.2263,2.8012,32.76919,371.0845
549,1.7833,1.0148,6.2192,0.5813,0.8981,10.7171,4.811542,34.844486
550,3.9996,0.2091,4.3148,1.75,3.0729,11.4621,66.96597,456.18973
551,2.1915,1.7822,9.8259,1.3096,2.2153,14.4796,41.706154,354.33447
552,4.3007,3.3011,15.4584,1.4754,1.9612,0.6911,28.943247,347.8144
553,4.1468,1.4821,12.6233,1.04,0.9724,13.0376,24.937897,270.80365
554,1.4736,1.42,8.4521,0.1588,2.4212,5.0889,34.38846,313.57135
555,1.7712,4.412,4.6083,0.7184,2.2374,11.3764,23.813065,152.23817
556,1.8297,2.556,12.279,1.3272,2.0989,14.2075,42.953217,398.34033
557,4.0547,1.7941,2.5076,0.6954,4.5512,17.8901,78.40558,407.68658
558,4.6543,4.9421,5.8167,1.4825,1.3399,16.5375,14.977537,86.89513
559,1.6181,2.5107,7.4811,0.4431,2.0918,7.6831,25.794529,235.23698
560,3.644,2.4371,17.6786,1.2337,3.8115,6.9922,102.82648,927.30115
561,1.1479,2.9832,12.2307,1.9588,3.84,5.5438,106.304504,891.2722
562,2.6365,1.7759,7.4681,0.5497,0.3691,5.2239,20.188606,165.01604
563,3.6157,1.7621,8.6211,0.8246,1.4465,15.9021,26.079262,224.2133
564,3.3234,0.9924,16.481,1.7649,3.4096,5.0383,94.26847,860.33057
565,1.6173,0.5056,14.0769,1.9998,1.3223,7.2085,24.067348,291.15173
566,2.0791,0.4154,18.2637,1.7298,2.1179,11.5551,53.36547,545.49817
567,3.7288,2.8209,12.2018,0.2924,3.3052,6.5004,73.644844,649.39557
568,3.9315,4.0577,18.826,1.236,2.5384,13.346,60.277813,586.7642
569,3.6864,3.0095,10.8543,0.5176,1.1426,9.1657,8.015249,136.71136
570,3.8779,3.7173,11.4873,0.3673,4.3032,0.8108,102.36183,843.47296
571,1.3935,1.2615,9.6786,0.9437,4.8764,19.1783,110.93034,801.44696
572,3.9031,4.1463,1.3302,1.2392,4.77,4.5887,104.48082,653.3781
573,3.2537,2.8649,11.6396,1.5459,1.0459,10.7623,18.552675,228.85262
574,4.9639,0.2229,18.673,0.1382,0.9882,1.4766,-5.0652785,72.89581
575,3.5096,1.7573,17.5264,0.3989,0.9679,16.894,44.474777,451.82202
576,1.7175,2.3465,1.8972,0.2572,1.6263,11.8906,4.0699067,-37.94896
577,4.3174,0.7753,12.728,1.0248,3.6423,14.5661,87.36194,722.071
578,4.0218,2.4817,17.304,0.6472,1.3279,13.6512,34.087914,397.60645
579,2.0314,4.1001,18.4626,0.1174,4.2215,4.0141,106.24768,974.14996
580,4.3009,0.9103,6.6572,1.1167,3.8222,7.4749,93.47112,701.12555
581,1.13,3.333,18.1015,0.3679,4.1775,18.3672,96.71294,820.3256
582,1.9287,1.762,15.9609,0.2149,4.3767,4.5177,113.81014,997.83514
583,3.4363,4.4084,13.2993,0.231,4.3815,10.369,107.090355,888.2931
584,3.5751,1.3382,15.7864,1.8241,2.7111,1.2279,64.34847,630.7441
585,3.6584,4.379,6.5265,1.6359,2.3634,6.4004,44.83934,364.16498
586,4.5217,1.5188,8.0508,0.9058,2.5035,19.62,38.57023,260.63324
587,1.0451,2.1048,18.2082,0.2411,0.5234,5.0489,-1.3103645,97.876114
588,2.5955,3.5312,0.8557,0.5275,4.14,1.0432,78.42587,455.02454
589,3.1707,2.3556,4.3667,0.9395,2.2236,10.562,28.18565,185.15092
590,3.4377,1.8093,2.1685,1.1082,2.3989,9.189,31.965698,169.66396
591,2.8396,2.1299,2.3651,0.8625,1.7719,18.4675,11.024202,-19.285969
592,1.924,4.4296,12.2527,0.7737,2.9277,5.8811,63.300697,579.00446
593,4.8095,4.0151,18.7258,1.5659,3.1258,16.0108,75.67282,681.2817
594,0.551,2.7708,14.0585,0.9909,4.8186,6.485,131.6256,1092.4169
595,2.5735,0.9064,13.5555,0.5503,4.404,12.2074,113.009346,931.25665
596,3.029,1.5601,18.9798,0.5,0.9285,5.3849,7.611733,194.53416
597,4.0294,3.2706,19.0431,1.2788,3.9516,1.3364,105.51265,984.2413
598,1.5815,0.1799,17.3131,0.8843,3.8396,5.5676,102.95862,932.0776
599,4.8263,2.0977,18.3636,1.4449,2.3595,9.3557,56.31907,574.03986
600,3.5905,1.7022,17.1959,0.1375,2.1508,18.8901,50.935646,490.55756
601,2.0595,1.9907,18.4535,0.8845,3.2333,6.2945,80.88196,776.74097
602,4.281,1.4838,5.2928,1.7509,2.2225,11.5291,38.47471,279.0448
603,3.6044,3.3042,6.7537,1.484,4.2756,12.2572,103.07333,743.8739
604,3.2448,2.036,16.7266,1.5382,0.8768,13.7935,34.438,382.33728
605,4.9077,2.1059,8.791,1.5622,1.782,14.1376,30.496307,267.23877
606,0.7116,4.2795,14.0997,1.4544,1.4522,10.4118,27.899612,323.05273
607,4.9204,4.791,18.0517,1.7163,1.5039,13.0306,38.625557,430.5942
608,2.3638,0.1084,13.617,0.346,3.1451,17.3537,65.67941,555.88873
609,4.0407,0.3878,19.8767,0.145,2.6914,13.7963,61.369,617.7919
610,1.3992,2.5245,4.1929,0.7387,4.6804,17.4087,89.4409,545.72906
611,3.9883,3.1391,18.6692,0.5365,2.8749,18.4408,64.84117,597.88666
612,4.0311,0.5537,4.4191,1.1358,3.2897,14.6984,59.761505,378.17694
613,4.0231,1.4723,10.9501,1.2691,3.0065,13.5138,67.77447,564.1683
614,0.7469,0.6565,1.8186,0.3839,4.4981,4.8429,98.22439,629.5727
615,4.9742,2.3109,1.0657,1.1542,4.3239,5.8905,93.04509,569.5671
616,2.2206,4.4235,2.2196,0.1577,1.8981,2.9855,11.686472,0.041698337
617,4.3331,0.5325,18.2239,0.4412,2.9004,3.1151,62.97461,641.04346
618,2.0565,1.3826,3.2222,0.2428,2.3765,7.6126,26.403984,155.47539
619,3.8163,1.7693,16.8012,1.7545,1.7023,7.9965,36.48649,408.92224
620,3.5243,2.7044,1.4848,1.1024,3.9219,11.8113,72.766525,405.5573
621,1.6936,0.5284,7.2549,1.7337,0.2915,12.6117,31.903717,247.53963
622,4.4606,2.9633,13.6642,1.8621,3.7165,3.8392,102.129974,886.9703
623,3.9383,1.1093,15.2158,0.5121,2.0214,6.6379,32.87373,371.98715
624,0.883,2.475,6.8199,1.1551,1.7946,7.2635,21.298393,195.81682
625,0.6931,1.0278,14.9783,1.8426,3.5838,2.2633,99.90975,893.95087
626,0.5087,3.1022,2.3238,1.5243,4.6253,18.0436,83.51608,430.89374
627,2.4394,4.0237,4.681,0.3297,1.4506,18.3376,14.465591,49.821804
628,4.9602,4.5892,16.7616,1.3562,3.9065,10.304,103.533165,902.2303
629,4.5998,0.8406,14.1029,1.9308,2.4803,16.6035,57.993095,508.14294
630,1.3021,4.5663,5.1969,0.7934,4.3338,6.8559,97.36064,697.72235
631,1.2415,4.2421,18.9757,1.3246,2.1904,2.1159,41.0615,479.50073
632,0.7237,4.7955,16.095,0.9834,0.8541,11.9961,24.146572,310.41446
633,4.5906,0.1783,3.9166,0.1164,0.4093,16.153,32.900402,201.9059
634,2.6717,4.7376,3.4612,1.9946,3.6919,5.4491,82.796936,562.3105
635,2.4058,1.5642,12.9827,0.3039,1.6736,16.9324,36.625107,355.02484
636,0.6444,2.3982,14.0023,1.2893,2.2704,19.0638,50.72248,441.32693
637,3.0769,4.403,0.756,1.2303,3.1908,17.2107,36.66306,72.53366
638,2.8668,3.5609,1.6818,1.0591,3.0703,13.5029,41.631042,174.96925
639,3.5894,3.667,5.3487,0.9927,1.9028,16.277,17.903706,94.860054
640,4.9163,2.2028,8.4201,1.9572,1.616,8.1283,26.09303,252.96938
641,4.4094,2.3256,13.2771,1.1248,3.0444,16.1625,65.884415,557.3919
642,4.4567,0.4268,0.7683,0.8741,4.0196,2.8472,85.2059,508.18494
643,2.9578,1.6609,1.2614,1.5506,1.0812,13.1806,9.437115,-22.826853
644,1.591,1.0242,13.8756,0.9445,0.5492,12.5031,30.079052,304.24844
645,2.8273,1.5746,17.644,0.2768,1.7438,4.0354,20.679842,295.95197
646,4.8613,2.5074,9.277,0.769,4.9247,8.3779,126.78477,971.2488
647,0.9389,0.982,8.1011,1.2085,3.3033,12.485,75.82588,589.67737
648,1.0095,1.3262,17.8575,0.9025,1.4806,7.1677,24.139519,326.79248
649,2.9517,1.9117,7.9612,0.4623,0.1016,15.377,46.346188,354.38092
650,2.7621,3.0704,4.5083,1.4858,2.1215,17.6894,22.031635,83.08589
651,3.5296,2.0041,12.8956,1.9047,3.8007,18.1207,90.32373,707.789
652,1.167,4.2558,18.5766,0.3254,2.2785,4.6214,40.27945,462.709
653,3.6635,3.2053,5.6164,0.1182,2.7422,9.1292,41.05674,304.78906
654,3.0632,4.7618,10.8288,0.3811,0.7729,5.5073,-4.4818354,14.288496
655,1.3436,3.1185,15.211,0.7439,3.4133,11.3738,82.70448,732.9904
656,3.5151,3.459,5.2106,0.4837,0.3196,16.8487,34.3878,228.37654
657,4.128,0.512,2.8209,1.5657,4.7514,10.2199,115.265045,751.89575
658,4.0965,3.1953,9.5623,0.7132,2.3834,19.1883,38.60373,295.15027
659,2.1531,4.109,4.1822,0.6142,2.6635,14.1336,30.930223,164.63405
660,3.2003,2.8011,14.8546,1.0555,2.1568,19.9392,50.2528,443.11932
661,0.6096,3.914,6.7488,1.3021,0.391,16.7724,40.003418,283.2542
662,1.5489,4.776,8.0661,1.1744,1.622,13.0177,20.175655,189.49901
663,4.4115,3.0327,7.2062,0.1224,4.283,6.047,97.267265,734.9239
664,4.0307,1.6389,13.3427,0.4082,1.6662,11.9291,28.272526,319.23462
665,3.0565,1.979,2.0364,0.4631,1.5037,13.1029,4.474187,-36.113735
666,3.7485,0.3939,19.7862,1.2046,3.8733,7.6537,107.37125,982.44977
667,0.8338,0.7564,11.6835,0.4609,2.5411,3.5336,45.458847,439.21182
668,2.5603,2.0176,19.3973,1.3245,1.912,19.4001,55.902317,540.0372
669,4.582,2.5099,10.714,1.1441,3.2134,11.9959,74.23042,615.3027
